address
https://www.meetup.com/amsterdam-mlops-community/events/ical/
https://www.meetup.com/Amsterdam-AI-Developers-Group/events/ical/
https://www.meetup.com/futureofdata-amsterdam/events/ical/
https://www.meetup.com/real-data-science-meetup/events/ical/
https://www.meetup.com/applied-machine-learning/events/ical/
https://www.meetup.com/amsterdam-data-science-odsc/events/ical/
https://www.meetup.com/leiden-data-science/events/ical/
https://www.meetup.com/pydata-nl/events/ical/
https://www.meetup.com/amsterdam-data-science/events/ical/
https://www.meetup.com/amsterdam-mlops-community/events/ical/
https://www.meetup.com/ordina-data-driven/events/ical/
https://www.meetup.com/data-drinks/events/ical/
https://www.meetup.com/explore-artificial-intelligence-the-hague/events/ical/
https://www.meetup.com/amsterdam-medical-data-science/events/ical/
https://www.meetup.com/datamission-data-and-digital-technology-for-humanity/events/ical/
https://www.meetup.com/nijmegen-everybody/events/ical/
https://www.meetup.com/data-science-rdm/events/ical/
https://www.meetup.com/datasciencenl/events/ical/
https://www.meetup.com/machine-learning-netherlands/events/ical/
https://www.meetup.com/digital-analytics/events/ical/
https://www.meetup.com/eindhoven-data-science-meetup/events/ical/
https://www.meetup.com/dutch-data-science-meetup-group/events/ical/
https://www.meetup.com/amst-r-dam/events/ical/
https://ecda.eur.nl/events/list/?ical=1
